customer_email,customer_name,age,monthly_income_eur,tenure_months,discount_sensitivity,engagement_score,total_orders_12m,total_revenue_12m,arpu_12m,recency_days_last_purchase,impressions_90d,clicks_90d,conversions_90d,spend_90d,opened_emails_90d,clicked_emails_90d,churned,nps,country,gender,channel_preference,product_category_top
user_619@example.com,Customer Name 619,49,6882,6,-1.6577262586965447,1.8823642063680972,48,871.45,72.62,8,511,44,12,483.24,0,0,0,10,ES,male,web_display,bundle
user_528@example.com,Customer Name 528,38,4709,23,-1.3243835218484783,2.6059729945830448,59,4367.21,363.93,58,1751,31,5,217.39999999999998,10,4,0,10,IT,male,social,internet
user_487@example.com,Customer Name 487,43,7966,72,0.25250787841513916,-0.6842476374666023,13,443.1,36.93,26,592,14,1,374.23,12,0,0,8,FR,female,push_app,mobile
user_954@example.com,Customer Name 954,63,2101,85,0.7566177640928382,1.0550270112658622,17,938.48,78.21,4,290,13,0,359.95,1,0,0,10,ES,female,social,internet
user_1166@example.com,Customer Name 1166,30,4769,104,-1.2083250354205175,1.1083656276225693,30,641.13,53.43,14,1302,180,6,210.75,18,3,0,5,FR,male,web_display,bundle
user_939@example.com,Customer Name 939,68,1622,20,2.1701530966893143,0.6898079599038427,11,760.49,63.37,21,1572,207,3,1252.68,2,0,0,3,ES,male,web_display,tv
user_603@example.com,Customer Name 603,53,4249,54,-0.2969589771556977,3.1467989531884974,66,1783.56,148.63,9,1493,38,7,317.6,4,1,0,10,ES,female,push_app,internet
user_988@example.com,Customer Name 988,43,7566,54,-1.72666366855813,1.2633729835295227,42,2743.78,228.65,21,398,5,1,169.76999999999998,21,8,0,4,ES,male,social,mobile
user_616@example.com,Customer Name 616,49,7715,4,0.7802568442583585,-0.023929413038664915,46,961.27,80.11,151,1666,246,34,1096.41,8,3,0,8,IT,male,web_display,tv
user_672@example.com,Customer Name 672,28,2024,52,0.6605467278354931,0.7072643351355963,17,716.28,59.69,25,1772,130,13,369.03000000000003,17,7,0,6,IT,male,sms,mobile
user_28@example.com,Customer Name 28,39,4566,77,-0.5536152638253804,2.368571432201025,60,3858.4,321.53,6,1381,31,6,93.17,8,2,0,8,IT,female,web_display,bundle
user_1102@example.com,Customer Name 1102,39,7038,103,0.10689290789764438,0.7628353403468844,49,3384.2,282.02,101,907,16,4,50.88,6,1,0,2,FR,female,push_app,internet
user_885@example.com,Customer Name 885,67,1547,54,2.2170276579109753,0.25171400572065084,13,734.21,61.18,21,1623,119,29,326.03000000000003,14,4,0,7,DE,female,push_app,mobile
user_18@example.com,Customer Name 18,39,4700,31,-1.6405145137237576,1.9582535959006984,59,1440.98,120.08,78,1647,154,1,601.94,15,3,0,9,DE,male,social,internet
user_626@example.com,Customer Name 626,52,6266,110,-1.7607151121863471,1.7900187400562912,59,1957.5099999999998,163.13,17,1983,204,33,671.74,27,10,0,9,IT,female,web_display,mobile
user_477@example.com,Customer Name 477,30,1422,55,2.2306612205422818,0.3000621460594547,13,336.99,28.08,20,680,43,2,322.39,8,3,0,9,FR,male,sms,internet
user_1194@example.com,Customer Name 1194,35,4370,35,-1.5998808600859502,2.4895433653523886,45,931.11,77.59,67,1197,162,11,211.33,4,1,0,9,ES,female,web_display,mobile
user_152@example.com,Customer Name 152,32,2708,4,0.5663264734398391,-1.4670236362299787,5,375.63,31.3,284,573,14,2,26.26,7,2,1,1,ES,male,push_app,internet
user_1170@example.com,Customer Name 1170,67,2717,97,-1.103462861887896,-1.211035774131451,1,37.12,3.09,289,1670,121,5,393.15,7,3,1,2,DE,female,social,tv
user_1159@example.com,Customer Name 1159,34,1350,114,2.5981487149225857,-0.006070629642454195,11,676.83,56.4,61,969,141,13,349.7,17,2,0,4,ES,male,web_display,bundle
user_726@example.com,Customer Name 726,56,1595,26,1.505867508352656,0.6957892040344575,21,1102.5900000000001,91.88,48,718,79,2,194.43,1,0,0,10,IT,male,social,tv
user_831@example.com,Customer Name 831,48,2146,18,2.3663320430040997,0.07913466541967829,17,967.68,80.64,105,1276,181,1,174.24,24,10,0,7,DE,female,social,tv
user_962@example.com,Customer Name 962,43,2045,58,-0.9242326229695036,-1.6254799185730264,4,194.46,16.21,30,1987,116,22,507.78999999999996,14,5,1,2,FR,female,web_display,tv
user_965@example.com,Customer Name 965,64,1077,89,-0.21736213482742966,-1.1093969943994972,8,352.53999999999996,29.38,11,1885,275,45,752.3,15,7,1,4,ES,female,sms,bundle
user_959@example.com,Customer Name 959,62,1971,13,1.8951538113450606,1.0555682633484027,15,372.81,31.07,13,1602,195,31,202.15,3,0,0,1,FR,female,web_display,bundle
user_367@example.com,Customer Name 367,50,1519,120,0.5886000780144117,0.7633882862337147,16,856.35,71.36,21,814,94,16,613.26,14,3,0,6,FR,male,web_display,tv
user_880@example.com,Customer Name 880,68,4155,80,-0.030606021984075804,-0.5504099939611141,30,2124.8,177.07,101,913,80,15,228.63,20,8,0,5,NL,female,push_app,internet
user_732@example.com,Customer Name 732,42,1835,104,1.2428746961597987,1.004681145254934,25,1793.0,149.42,12,946,98,19,554.8800000000001,26,12,0,4,ES,male,sms,tv
user_723@example.com,Customer Name 723,45,3569,115,0.06208754838205942,-1.0214474926574424,11,498.03000000000003,41.5,7,486,19,4,182.93,29,10,1,4,NL,male,web_display,mobile
user_1012@example.com,Customer Name 1012,49,907,77,1.6612545695639465,1.5411622184051927,11,759.34,63.28,6,1415,101,8,441.20000000000005,6,0,0,2,FR,female,push_app,mobile
user_706@example.com,Customer Name 706,53,1502,12,1.4210639218300098,1.1509735339525229,21,873.5500000000001,72.8,43,1769,213,33,846.04,13,3,0,6,FR,other,web_display,mobile
user_1190@example.com,Customer Name 1190,34,7320,101,-0.1042292546271617,2.0777122527685576,29,1276.52,106.38,70,1628,205,39,1021.86,8,0,0,9,IT,female,sms,bundle
user_682@example.com,Customer Name 682,63,5371,38,-0.10908137237816251,2.1309509400060063,52,720.34,60.03,178,898,10,2,10.77,21,0,0,8,ES,female,sms,bundle
user_361@example.com,Customer Name 361,51,7957,10,-0.056254245922279233,1.0838176674850948,51,2746.0499999999997,228.84,30,380,49,8,296.26,1,0,0,9,FR,male,sms,internet
user_867@example.com,Customer Name 867,22,7202,108,-0.5184524441009525,2.1078294074522628,53,2142.5400000000004,178.55,4,1382,25,0,253.57999999999998,28,12,0,9,FR,male,web_display,tv
user_279@example.com,Customer Name 279,18,6373,119,-1.8017065733583184,1.9647195358784766,48,1172.24,97.69,139,670,93,9,372.32,14,3,0,8,NL,male,social,tv
user_476@example.com,Customer Name 476,33,6467,16,-0.2071033017668311,-1.5697522839782978,11,354.68,29.56,5,621,34,7,353.64,11,3,0,3,IT,male,social,tv
user_546@example.com,Customer Name 546,62,1774,76,1.8465841047697622,0.6142257692088384,22,907.49,75.62,49,1404,43,1,177.34,23,5,0,7,ES,male,social,bundle
user_1133@example.com,Customer Name 1133,30,2276,60,0.8834134551616393,-0.43428334078380537,9,317.11,26.43,135,136,5,0,2.68,24,5,0,3,IT,male,push_app,internet
user_866@example.com,Customer Name 866,61,7285,118,-0.07244175719904017,2.8552527220102313,63,988.5,82.38,19,1611,115,18,543.02,27,12,0,8,ES,male,sms,tv
user_1070@example.com,Customer Name 1070,46,5170,69,-0.3750722980477009,2.8678330103413074,63,4355.96,363.0,22,811,29,1,221.82999999999998,19,8,0,10,FR,male,web_display,tv
user_797@example.com,Customer Name 797,22,7507,32,0.0958485073748068,-1.598118487574523,5,225.32999999999998,18.78,25,420,53,11,248.97,21,7,0,7,NL,male,web_display,tv
user_185@example.com,Customer Name 185,61,2118,97,0.34822611269664383,-0.5726358103839833,7,354.3,29.52,43,999,131,26,637.63,7,3,1,1,FR,male,push_app,internet
user_219@example.com,Customer Name 219,69,4937,27,-0.7939769997407986,3.2866076546620535,36,1862.0099999999998,155.17,25,1019,76,16,797.04,11,2,0,8,FR,female,sms,tv
user_170@example.com,Customer Name 170,60,1558,17,1.0936084764972376,0.8446605177472907,10,457.08,38.09,12,1611,204,55,466.1,18,1,0,7,FR,male,sms,internet
user_781@example.com,Customer Name 781,53,7064,32,-0.10213928893474211,1.0746686267694658,34,1584.7,132.06,125,1871,145,12,634.72,27,0,0,8,IT,male,web_display,internet
user_701@example.com,Customer Name 701,34,1329,37,1.9600214578995843,-0.24765110371913346,12,364.0,30.33,66,1494,173,11,404.34,19,7,0,8,ES,female,social,bundle
user_259@example.com,Customer Name 259,23,7698,96,0.011065782237148408,-1.5340422443490422,1,52.1,4.34,373,664,41,7,197.57,0,0,1,4,ES,male,sms,mobile
user_989@example.com,Customer Name 989,31,1638,38,2.717968111677288,-0.8117373518266898,19,646.9,53.91,82,271,3,0,5.4,27,0,0,3,ES,male,push_app,bundle
user_685@example.com,Customer Name 685,59,1615,57,1.8351029326903572,0.2557756856094208,18,743.92,61.99,17,1532,159,7,233.15,10,3,0,6,FR,male,web_display,internet
user_1077@example.com,Customer Name 1077,47,2486,66,2.2930724470839032,0.757065054880837,9,457.28999999999996,38.11,26,1242,99,21,216.68,26,6,0,5,ES,male,push_app,bundle
user_65@example.com,Customer Name 65,34,1785,62,2.579571661377119,0.23189831088860802,12,746.52,62.21,60,874,120,17,585.71,3,0,0,2,ES,other,push_app,internet
user_515@example.com,Customer Name 515,45,1855,111,1.5542986972948372,0.27337632066482026,15,1107.59,92.3,40,1876,256,3,806.1400000000001,1,0,0,2,NL,male,social,bundle
user_504@example.com,Customer Name 504,39,6679,112,-1.98200970691607,1.071496762882035,55,581.36,48.45,151,1629,159,31,515.17,28,11,0,9,IT,female,social,mobile
user_501@example.com,Customer Name 501,33,6037,70,-0.9933856264263967,0.07165454612495761,31,1990.5300000000002,165.88,26,165,8,1,269.65000000000003,25,3,0,5,ES,female,web_display,tv
user_1052@example.com,Customer Name 1052,31,1099,18,1.0966566501821977,-0.8860046824861223,12,800.76,66.73,142,632,93,5,318.59,14,4,0,6,NL,female,web_display,mobile
user_406@example.com,Customer Name 406,49,5564,80,0.12578993705308417,1.5549195769229653,57,2560.5,213.38,142,1874,230,26,533.82,5,1,0,9,FR,male,sms,bundle
user_249@example.com,Customer Name 249,22,4151,37,-0.8624435439142766,2.0448525937488826,37,1645.34,137.11,9,1367,124,8,689.26,6,0,0,8,FR,female,social,tv
user_77@example.com,Customer Name 77,61,1447,73,2.2915195469443295,-0.5301240942347643,13,638.44,53.2,99,1853,150,43,704.43,12,0,0,3,DE,female,sms,tv
user_276@example.com,Customer Name 276,56,2442,98,0.6968544314694387,0.4027586539918585,22,1137.36,94.78,17,1961,244,18,836.65,17,3,0,4,FR,female,web_display,tv
user_826@example.com,Customer Name 826,65,5244,74,-0.8571005747002917,1.8480551347058007,45,2010.1000000000001,167.51,10,1394,90,9,697.1400000000001,29,6,0,9,FR,male,push_app,bundle
user_143@example.com,Customer Name 143,31,4847,88,-0.47161612670137126,1.6711418661992705,54,1764.43,147.04,5,923,34,6,208.85999999999999,1,0,0,10,NL,female,web_display,bundle
user_413@example.com,Customer Name 413,19,4093,45,-0.2558938045788118,-0.6069659125524749,11,518.35,43.2,21,939,67,16,222.52999999999997,26,11,1,3,ES,male,push_app,mobile
user_425@example.com,Customer Name 425,52,5445,25,-1.5879093940435585,1.6413274320448576,40,2342.87,195.24,180,1898,208,51,821.64,9,4,0,10,NL,female,push_app,mobile
user_339@example.com,Customer Name 339,38,2425,78,-0.9609379672360142,-2.4990925110967237,5,332.52,27.71,292,1085,71,11,65.68,22,10,0,4,FR,male,web_display,bundle
user_916@example.com,Customer Name 916,60,1614,43,1.4826425311285591,0.744926863138732,23,1274.1999999999998,106.18,10,239,15,4,71.66,15,5,0,10,NL,male,push_app,tv
user_934@example.com,Customer Name 934,20,6320,94,-1.0849753359865408,2.688155191948878,37,643.11,53.59,5,120,3,0,198.22,23,7,0,8,IT,female,social,bundle
user_702@example.com,Customer Name 702,24,1988,94,1.2117698849655456,0.3046376520976156,17,515.56,42.96,43,1906,262,26,701.56,20,9,0,10,IT,male,social,internet
user_851@example.com,Customer Name 851,18,6253,54,-1.6724597394889782,0.7068166602826474,45,632.9399999999999,52.74,60,438,64,3,400.90999999999997,27,10,0,10,IT,male,push_app,tv
user_451@example.com,Customer Name 451,39,6007,57,1.1843448893477961,-0.9376063938416754,4,228.51,19.04,55,773,49,13,193.97,12,2,1,1,IT,female,sms,tv
user_40@example.com,Customer Name 40,69,2561,61,-1.7516792205228553,-0.6676936340235552,12,585.1800000000001,48.77,30,1444,113,9,662.22,22,1,0,9,ES,male,web_display,tv
user_431@example.com,Customer Name 431,53,1293,54,2.338930831989597,0.2730253743682973,8,572.72,47.73,126,1905,200,43,313.42,8,2,0,6,FR,male,web_display,bundle
user_449@example.com,Customer Name 449,68,1522,36,2.299067643669754,0.3838042295448333,19,309.08,25.76,13,1398,46,12,197.84,23,11,0,1,NL,male,sms,tv
user_17@example.com,Customer Name 17,20,7088,121,0.07877200102438836,-0.3925403682903793,6,217.81,18.15,15,675,59,12,384.67,4,0,0,4,NL,male,sms,mobile
user_385@example.com,Customer Name 385,46,2190,63,1.7946107139386138,0.6838403973454972,6,392.3,32.69,153,969,74,4,333.09,18,3,0,5,FR,male,social,mobile
user_188@example.com,Customer Name 188,47,7743,116,-0.9434283143644038,-1.3889700169347594,9,441.05,36.75,6,1923,273,12,1097.02,5,2,1,2,IT,female,push_app,internet
user_545@example.com,Customer Name 545,22,1123,80,2.1198857813817265,0.7906878251969398,20,1100.35,91.7,43,1311,76,16,277.99,7,2,0,7,ES,female,push_app,mobile
user_443@example.com,Customer Name 443,45,1818,98,1.299608906256139,1.5512606109339515,26,1469.18,122.43,16,1838,233,33,713.28,6,0,0,10,ES,male,push_app,bundle
user_233@example.com,Customer Name 233,54,6493,53,-1.1304883473986451,1.479206674610152,45,2918.54,243.21,3,832,28,7,202.0,3,0,0,8,NL,male,push_app,tv
user_2@example.com,Customer Name 2,69,1257,77,1.5929243237870259,1.407882754156581,16,831.2,69.27,1,1319,59,6,460.86,16,1,0,9,NL,male,social,tv
user_209@example.com,Customer Name 209,61,5845,62,-1.5858564496083043,1.6064226567095563,56,4029.11,335.76,10,1267,186,19,833.9300000000001,26,2,0,8,ES,female,web_display,tv
user_69@example.com,Customer Name 69,21,1188,95,0.6169665840145988,-0.17344865237873758,14,506.05,42.17,121,791,112,2,416.91,10,4,0,6,ES,male,social,internet
user_75@example.com,Customer Name 75,35,1966,52,0.2643753977579543,0.8459997941072167,22,1219.1399999999999,101.59,21,1149,112,7,516.1,0,0,0,1,ES,male,web_display,internet
user_1174@example.com,Customer Name 1174,60,7492,11,-0.8249162560137199,0.1559776866199427,30,1130.76,94.23,112,1525,55,12,126.31,23,8,0,8,ES,male,social,bundle
user_721@example.com,Customer Name 721,45,7925,41,-0.444045226748635,-1.325990570869564,3,222.83,18.57,294,678,88,5,420.61,6,0,1,2,FR,female,web_display,mobile
user_733@example.com,Customer Name 733,50,2254,44,0.43745105436846954,0.8324024799595829,26,1070.43,89.2,1,586,10,1,408.82000000000005,5,1,0,3,DE,female,social,mobile
user_95@example.com,Customer Name 95,43,2215,86,2.011847735530722,1.005496442872217,17,1255.8500000000001,104.65,20,697,94,15,636.36,12,3,0,6,IT,male,push_app,bundle
user_1107@example.com,Customer Name 1107,46,969,31,0.6101964215620612,0.4397667421826688,22,1419.0100000000002,118.25,6,1168,74,0,359.22,29,6,0,9,ES,female,web_display,tv
user_126@example.com,Customer Name 126,29,2473,91,-0.8176062056944331,-2.3790991536833737,4,163.56,13.63,51,724,96,8,323.51,26,0,1,3,DE,male,push_app,internet
user_478@example.com,Customer Name 478,67,4923,50,-0.9895114198156457,2.941087825977635,48,2588.7799999999997,215.73,36,1976,189,40,760.87,19,1,0,8,NL,male,social,bundle
user_920@example.com,Customer Name 920,68,6311,119,-0.6115607808347567,1.0552937575153813,29,629.19,52.43,6,1551,20,5,75.22,14,1,0,10,ES,female,social,internet
user_744@example.com,Customer Name 744,28,2004,75,1.8406924220636047,0.4395020329425371,16,462.9,38.57,70,1682,177,2,581.21,9,3,0,7,DE,male,social,bundle
user_521@example.com,Customer Name 521,69,6685,91,-0.6573221328751129,1.6856731154680333,40,2353.28,196.11,11,1436,58,4,160.88,13,0,0,9,FR,female,social,bundle
user_350@example.com,Customer Name 350,39,1680,16,1.6643402700083658,0.3743401142560453,16,1045.63,87.14,28,1666,95,5,609.94,22,1,0,5,NL,female,web_display,tv
user_971@example.com,Customer Name 971,53,7655,30,-1.2336351521546995,1.2484180151084743,50,1638.3600000000001,136.53,17,227,17,1,301.23,3,0,0,1,ES,other,social,bundle
user_1145@example.com,Customer Name 1145,40,1330,81,0.9804658471650506,1.1109292777045732,15,915.02,76.25,3,1829,255,69,1000.84,4,1,0,3,FR,male,sms,bundle
user_817@example.com,Customer Name 817,44,1766,106,1.2530837595206732,-0.3358147144245565,16,511.2,42.6,66,1915,249,52,343.3,14,1,0,6,DE,female,web_display,tv
user_305@example.com,Customer Name 305,36,4167,114,1.1447682155725774,-1.6742294379950147,12,630.9,52.58,28,558,31,7,436.09,25,0,0,10,ES,male,sms,tv
user_419@example.com,Customer Name 419,60,4324,41,-0.23162931668383988,1.5452875070671461,27,997.43,83.12,46,1750,242,39,698.4,18,6,0,9,FR,male,sms,internet
user_215@example.com,Customer Name 215,58,1429,14,1.193003448550009,0.9009606988697338,25,1145.07,95.42,11,956,67,5,604.71,27,6,0,1,IT,male,sms,bundle
user_893@example.com,Customer Name 893,69,6324,4,-1.4521514175528272,1.757070332484091,36,739.11,61.59,16,1841,103,12,581.1600000000001,6,0,0,9,IT,male,social,tv
user_844@example.com,Customer Name 844,26,2377,87,1.2171993295343335,0.8916743405563519,16,1094.41,91.2,26,1341,58,16,408.12,7,0,0,7,FR,male,push_app,mobile
user_480@example.com,Customer Name 480,47,1928,107,0.9079671896622761,0.340953882202629,22,1057.8,88.15,29,1206,93,11,488.86,22,8,0,1,NL,female,web_display,internet
user_561@example.com,Customer Name 561,50,977,27,1.2925788140925178,0.6330482508278246,20,817.43,68.12,57,1153,61,1,194.36,1,0,0,4,FR,female,social,bundle
user_1160@example.com,Customer Name 1160,39,7083,46,-1.1593422427725544,0.251324491453615,50,2417.26,201.44,67,794,112,15,253.79,8,2,0,5,FR,male,sms,bundle
user_783@example.com,Customer Name 783,34,1005,10,1.4802769651396408,1.171168260307232,14,438.9,36.57,51,1822,51,10,166.58999999999997,7,0,0,8,ES,male,social,mobile
user_513@example.com,Customer Name 513,46,5631,25,-0.693776671055832,-3.126204211885163,1,14.17,1.18,243,1156,34,0,20.97,7,1,1,3,DE,male,push_app,tv
user_474@example.com,Customer Name 474,57,4252,33,0.035805609635089664,-1.665559497638469,9,303.02,25.25,14,1967,216,4,430.24,13,0,1,1,ES,male,social,mobile
user_327@example.com,Customer Name 327,35,1616,4,0.9281671071514646,1.0915161895869434,22,1038.66,86.56,29,1880,124,7,784.5799999999999,25,8,0,2,NL,male,social,bundle
user_782@example.com,Customer Name 782,44,3034,118,-1.34945043890626,-1.3963175967271055,3,101.15,8.43,21,1289,29,2,86.27000000000001,21,5,0,9,IT,male,push_app,mobile
user_584@example.com,Customer Name 584,34,4650,82,0.6264873115996881,-1.7319444534771866,6,372.03,31.0,16,414,21,3,285.24,10,2,1,1,IT,female,web_display,tv
user_1132@example.com,Customer Name 1132,29,5234,110,-1.555601942734222,2.4792892301229834,55,3769.34,314.11,40,961,100,4,255.66,15,3,0,8,IT,female,sms,internet
user_570@example.com,Customer Name 570,57,6481,17,-0.9185705457464827,1.9468497141007655,55,1148.77,95.73,7,646,17,2,336.57000000000005,1,0,0,10,ES,male,web_display,bundle
user_226@example.com,Customer Name 226,66,2466,47,1.1041022436958925,-0.3212664522983186,11,662.47,55.21,25,1086,53,7,414.6,26,9,0,6,IT,female,social,bundle
user_996@example.com,Customer Name 996,60,4154,65,-1.2436524198208077,1.2269865057836635,63,1362.36,113.53,26,1518,141,10,746.78,13,1,0,8,DE,male,push_app,bundle
user_850@example.com,Customer Name 850,21,7899,69,-0.6625657075418302,1.72910828544693,50,3371.74,280.98,133,519,37,1,101.87,27,0,0,8,ES,male,sms,tv
user_242@example.com,Customer Name 242,23,5222,58,-1.133849009500379,2.3428802876694026,59,1901.7,158.48,46,1272,38,8,263.27,1,0,0,9,ES,male,web_display,internet
